#QM Initial Optimized Reoptimized Retrained Bonded_term Compound
106.623442 110.807236 106.654245 106.654245 106.658087 A_S8_C7_H20 ZINC000004642428
106.010291 104.1495 106.150558 106.150558 106.146686 A_S8_C10_C11 ZINC000004642428
112.740244 105.486431 113.546189 113.546189 113.536066 A_C01_C10_N2 ZINC000004708120_1
123.101912 115.242476 122.761295 122.761295 122.682794 A_C1_N2_C10 ZINC000004708120_1
102.342687 104.665788 102.260272 102.260272 102.263264 A_N2_C10_N9 ZINC000004708120_1
108.246931 111.244033 108.047188 108.047188 108.04095 A_C3_N5_N9 ZINC000004708120_1
102.126253 104.921677 102.449288 102.449288 102.455791 A_N5_N9_C8 ZINC000004708120_1
101.377475 106.18694 102.382451 102.382451 102.40919 A_N5_N9_C10 ZINC000004708120_1
106.188622 111.897776 106.657249 106.657249 106.652094 A_C6_N5_N9 ZINC000004708120_1
122.695872 118.648226 122.689923 122.689923 122.109649 A_O2_C3_N4 ZINC000004708205
119.214108 125.959888 119.406651 119.406651 119.770546 A_O2_C3_C12 ZINC000004708205
116.436947 118.872267 116.64228 116.64228 116.600309 A_N6_C7_C8 ZINC000004715062n
118.453218 120.884744 118.406258 118.406258 118.360766 A_C8_C7_N11 ZINC000004715062n
113.850112 120.366118 114.242438 114.242438 114.136311 A_N6_C7_C8 ZINC000004715062
123.665874 120.800973 123.962977 123.962977 124.14039 A_C8_C7_N11 ZINC000004715062
110.599639 112.507393 110.518701 110.518701 110.523462 A_C2_C16_C11 ZINC000004718856
109.96613 111.095343 110.033842 110.033842 110.050599 A_O10_C11_C16 ZINC000004718856
130.205492 117.879021 130.430609 130.430609 130.415988 A_C5_C6_N7 ZINC000004753987
121.777791 124.390351 121.772802 121.772802 121.788558 A_N7_C6_C13 ZINC000004753987
114.603533 116.495913 115.154664 115.154664 115.173655 A_C3_C2_C14 ZINC000004776052
128.804544 131.415191 128.827834 128.827834 128.731566 A_C5_C6_C7 ZINC000004777604
109.386943 109.543529 109.461112 109.461112 109.401119 A_C5_C6_C11 ZINC000004777604
113.243813 112.044241 112.936864 112.936864 112.46228 A_S2_C7_S6 ZINC000004800545
114.032461 111.715911 113.60319 113.60319 112.43553 A_C4_C9_N10 ZINC000004803017
113.256179 116.443606 113.068836 113.068836 113.035065 A_C5_O6_C7 ZINC000004806336
111.070402 106.303312 111.405654 111.405654 111.479637 A_O6_C7_F8 ZINC000004806336
111.339156 111.954404 110.54701 110.54701 110.48745 A_O6_C7_C10 ZINC000004806336
110.88176 113.24958 110.886533 110.886533 110.880328 A_C7_C10_F11 ZINC000004806336
102.565583 104.571093 103.744169 102.128399 102.146852 A_O1_S2_C5 ZINC000004829503
104.685303 106.137238 104.823313 97.4233407 97.3846978 A_S2_C5_H6 ZINC000004829503
110.992008 119.526707 110.81366 117.678156 117.748463 A_S2_C5_C7 ZINC000004829503
111.317242 107.379167 111.338665 111.234399 111.16145 A_S2_C5_C12 ZINC000004829503
105.297669 104.600336 105.559947 107.939247 108.025038 A_C5_C12_S9 ZINC000004829503
93.1702746 89.0693976 93.2193071 93.2881231 93.2573309 A_C8_S9_C12 ZINC000004829503
119.85042 113.95373 119.926979 118.89623 118.834019 A_S9_C8_H14 ZINC000004829503
113.940481 120.077853 113.96814 113.96814 114.11038 A_O1_N2_C3 ZINC000004829905_1
120.108715 110.017533 120.010686 120.010686 120.107139 A_N1_C2_O3 ZINC000004831127_1
128.643917 127.333165 127.951789 127.951789 127.960045 A_N2_C3_N4 ZINC000004837503
121.693092 125.461274 123.887315 123.887315 123.881367 A_N2_C3_C7 ZINC000004837503
112.213138 108.944706 112.177022 112.177022 112.178234 A_C3_N2_C14 ZINC000004837503
109.989726 107.187609 108.150846 108.150846 108.157352 A_C3_C7_N6 ZINC000004837503
112.327146 109.032307 112.676236 112.676236 113.122007 A_N15_C16_O18 ZINC000004983935
121.992118 123.717383 122.061694 117.832747 117.915528 A_C1_C2_O3 ZINC000005003536
108.352171 114.336949 108.049761 109.248255 109.223976 A_O3_C2_C12 ZINC000005003536
103.656843 107.540793 104.193096 110.6909 110.626264 A_O3_C4_C7 ZINC000005003536
114.967118 113.622103 115.034854 115.034854 114.96919 A_C2_C4_H5 ZINC000005004779n
118.943643 118.759751 117.044395 117.044395 117.042399 A_C2_C4_C6 ZINC000005004779n
116.280635 119.84322 115.980027 115.980027 115.996429 A_C4_C7_C8 ZINC000005004779n
129.972292 130.248494 130.139642 130.139642 130.233657 A_C7_C8_C9 ZINC000005004779n
109.17275 108.80511 109.35766 109.35766 109.245195 A_C7_C8_C13 ZINC000005004779n
105.076391 106.032059 105.094015 105.094015 105.263248 A_C8_C7_C19 ZINC000005004779n
110.706242 112.788407 110.285509 110.285509 110.330167 A_C11_C13_O14 ZINC000005046237n
127.435103 128.242394 128.422348 128.422348 128.585234 A_C11_C13_O15 ZINC000005046237n
107.931127 114.577674 107.667323 107.667323 107.657837 A_C4_C6_O8 ZINC000005064297
110.547748 112.260717 108.942207 108.942207 108.928115 A_C1_C2_O3 ZINC000005103411
112.403482 112.214512 113.667455 113.667455 113.686015 A_C2_O3_C4 ZINC000005103411
88.6531785 90.9687307 88.5208984 88.5208984 88.5166643 A_C2_C7_C9 ZINC000005103411
110.386821 114.975478 111.550653 111.550653 111.557054 A_O3_C2_C7 ZINC000005103411
113.345161 116.483673 113.288781 113.288781 113.123442 A_S6_C7_H24 ZINC000005105366
112.988824 106.631668 113.021595 113.021595 112.914978 A_C8_C16_N15 ZINC000005105366
117.864883 115.792752 117.93188 117.93188 117.934928 A_O1_N2_C4 ZINC000005134167
111.102304 111.946556 111.162633 111.162633 111.16331 A_N2_C4_C5 ZINC000005134167
114.42286 105.688017 118.76863 118.76863 118.772831 A_C1_C2_C3 ZINC000005282860
110.195857 110.847157 115.403947 115.403947 115.389199 A_N1_C8_N2 ZINC000005282860
118.923014 115.908665 119.218709 119.218709 119.273381 A_C1_C2_C13 ZINC000005306547
123.834183 121.13731 122.977897 122.977897 123.001251 A_C5_N7_C8 ZINC000005328863
110.010068 110.829875 110.084731 110.084731 110.372649 A_C1_O2_N3 ZINC000005356732
117.862926 124.941412 120.836592 120.836592 121.073149 A_O2_N3_C4 ZINC000005356732
126.513705 125.909928 126.883372 126.883372 126.881541 A_C4_C5_N19 ZINC000005368516_1
123.37674 128.746604 124.948046 124.948046 124.945218 A_C6_C5_N19 ZINC000005368516_1
88.3331435 86.9360296 88.3304675 88.3304675 88.3377322 A_C3_S4_C5 ZINC000005375234
118.590738 112.963778 118.95492 118.95492 118.954146 A_S4_C5_N6 ZINC000005375234
119.241455 116.511396 118.904828 118.904828 118.888331 A_S4_C5_N11 ZINC000005375234
125.558026 124.395268 125.379922 125.379922 125.388279 A_C5_N6_C7 ZINC000005375234
122.167525 130.484823 122.132235 122.132235 122.149602 A_N6_C5_N11 ZINC000005375234
113.159971 113.112952 111.898617 111.898617 111.874445 A_C7_N6_C10 ZINC000005375234
115.511844 114.359331 115.573273 115.573273 115.607759 A_C7_C19_C18 ZINC000005392875
113.615532 113.998175 113.272477 113.272477 113.266496 A_N2_C10_N9 ZINC000005409176
126.296566 117.676225 124.060022 124.060022 123.932697 A_N2_C10_C11 ZINC000005409176
120.066529 116.709974 119.404695 119.404695 119.479095 A_N9_C10_C11 ZINC000005409176
118.957433 124.089408 121.420343 121.420343 121.559243 A_C5_C4_N6 ZINC000005422896
134.620903 131.811839 134.49315 134.49315 134.462777 A_C5_C6_C7 ZINC000005495750
108.461559 106.886737 108.602662 108.602662 108.59194 A_C5_C6_C14 ZINC000005495750
131.467138 120.66627 131.18241 131.18241 131.147367 A_C6_C7_N8 ZINC000005495750
114.706908 121.828856 114.694853 114.694853 114.757288 A_C6_C7_H21 ZINC000005495750
117.577418 123.031096 117.004713 117.004713 117.046648 A_C7_N8_C9 ZINC000005495750
106.554588 109.124101 106.344183 106.344183 106.376886 A_C4_C5_N11 ZINC000005496347_1
102.456353 102.207985 102.420385 102.420385 102.4132 A_C5_N11_C9 ZINC000005496347_1
113.045573 112.16869 113.253695 113.253695 113.27973 A_C5_N11_H12 ZINC000005496347_1
108.343899 110.290879 108.290604 108.290604 108.291265 A_H6_C5_N11 ZINC000005496347_1
100.873393 101.286405 101.239026 101.239026 101.222447 A_C7_C5_N11 ZINC000005496347_1
107.556797 112.151359 108.48872 108.48872 108.483866 A_N11_C9_C14 ZINC000005496347_1
105.278409 111.845815 105.529541 105.529541 105.462109 A_C1_N2_O18 ZINC000005496377_1
106.039277 112.692696 105.34793 105.34793 105.327765 A_C3_N2_O18 ZINC000005496377_1
111.454515 113.09236 111.365495 111.365495 111.310779 A_C6_C10_O18 ZINC000005496377_1
126.498678 125.429755 126.684229 126.684229 126.657244 A_N9_C10_C11 ZINC000005514950
125.51216 120.777251 125.523246 125.523246 125.499505 A_N9_C10_N14 ZINC000005514950
112.733912 114.155061 117.700505 117.700505 117.577056 A_C6_C13_C16 ZINC000005551296_1
118.563199 122.920246 118.645 118.645 118.607932 A_C7_C6_C13 ZINC000005551296n
112.761376 111.98295 113.942963 113.942963 113.908085 A_C2_C4_H5 ZINC000005566939
122.379119 122.802609 120.693159 120.693159 120.752507 A_C2_C4_C6 ZINC000005566939
121.66201 120.432532 120.230515 120.230515 120.206737 A_C4_C6_C8 ZINC000005566939
114.222836 115.378544 115.124785 115.124785 115.117543 A_H7_C6_C8 ZINC000005566939
102.534316 104.733769 102.719196 102.719196 102.750953 A_C4_C6_N15 ZINC000005572792
101.854398 104.714362 103.091839 103.091839 103.004364 A_N6_C7_N18 ZINC000005583033_1_1
112.678798 99.6433346 112.454992 112.454992 112.361725 A_C01_C7_N6 ZINC000005583033_1
129.841826 129.054719 129.906102 129.906102 129.825539 A_N3_C5_N6 ZINC000005583033_1
99.8511978 106.111595 99.6653705 99.6653705 99.6942503 A_N6_C7_N18 ZINC000005583033_1
111.126046 105.204997 111.883098 111.883098 111.798084 A_C7_N18_C19 ZINC000005583033_1
120.939794 120.077236 120.930472 120.930472 121.003723 A_C2_C17_C16 ZINC000005595445_1
122.077028 118.188277 122.045931 122.045931 122.154339 A_N15_C16_C17 ZINC000005595445_1
109.652057 112.550368 110.120242 110.120242 110.132409 A_N16_C14_C20 ZINC000005600318n
122.27859 113.481421 122.285492 122.285492 122.277232 A_S1_N2_N3 ZINC000005604611_1
129.003546 136.84129 129.028526 129.028526 129.042478 A_S1_N2_C6 ZINC000005604611_1
95.6019291 89.7626033 95.5802859 95.5802859 95.5911107 A_N2_S1_H13 ZINC000005604611_1
127.267196 127.279124 127.527389 127.527389 127.381271 A_N2_C6_C7 ZINC000005604611
121.464091 118.349757 121.522361 121.522361 121.577986 A_C01_C4_C3 ZINC000005647151_1
114.481725 115.557423 114.472981 114.472981 114.711633 A_C4_N11_C12 ZINC000005647151_1
122.296256 121.484722 124.217409 124.217409 124.227909 A_C1_N2_C4 ZINC000005684049
131.620391 123.146595 130.823609 130.823609 130.825574 A_N2_C4_C5 ZINC000005684049
113.73541 120.554746 113.818824 113.818824 113.828798 A_C5_C4_H19 ZINC000005684049
115.403597 122.01089 115.511389 115.511389 115.506897 A_C3_N12_C11 ZINC000005721304
111.637436 122.43405 111.686524 111.686524 111.707561 A_N4_C5_C6 ZINC000005721304
118.163185 121.054955 118.133327 118.133327 118.128329 A_C2_O3_C4 ZINC000005742670_1
111.097205 113.667344 111.149408 111.149408 111.117693 A_O3_C4_S11 ZINC000005742670_1
125.404126 128.711358 125.011761 125.011761 125.016218 A_O13_C11_C8 ZINC000005760696_1
100.578659 102.772612 100.094791 100.094791 100.100938 A_O7_C5_C18 ZINC000005760696_1
108.184918 114.759389 108.373459 108.373459 108.528344 A_C2_C5_O7 ZINC000005760696
108.549073 110.688194 108.581198 108.581198 108.890637 A_O4_C2_C5 ZINC000005760696
100.831302 103.234235 100.569963 100.569963 100.71725 A_O7_C5_C18 ZINC000005760696
112.872126 110.852578 113.132329 113.132329 113.328378 A_O7_C8_O10 ZINC000005760696
103.099519 106.076846 102.371905 102.371905 101.933293 A_C11_O13_C14 ZINC000005760696
110.036595 110.731839 109.734194 109.734194 109.799258 A_O13_C14_C15 ZINC000005760696
123.072979 126.280778 122.65966 122.65966 122.685987 A_C2_N3_N4 ZINC000005773132_1
109.186496 103.456294 109.23796 109.23796 109.250669 A_C2_N3_H15 ZINC000005773132_1
114.996842 117.856253 114.530344 114.530344 114.537391 A_N3_N4_C5 ZINC000005773132_1
119.463747 120.184002 121.56151 121.56151 121.63796 A_C2_C5_N6 ZINC000005799093
128.715147 131.099244 132.969101 132.969101 132.902102 A_C2_C5_C9 ZINC000005799093
139.120533 118.545437 139.321128 139.321128 139.305709 A_N7_C8_C12 ZINC000005799093
127.895109 128.66288 127.877177 127.877177 128.100742 A_C7_C15_N16 ZINC000005928269_2
113.649933 105.940306 113.622234 113.622234 113.615609 A_O1_N2_N3 ZINC000005939868_1
112.272071 104.768577 112.306012 112.306012 112.259014 A_O1_N2_N3 ZINC000005939868
121.104322 120.83804 121.051053 121.051053 120.942351 A_N11_C12_N13 ZINC000005940433
130.414531 138.993381 130.884867 130.884867 130.998143 A_C2_C6_C7 ZINC000006069105
121.270898 120.023673 121.766661 121.766661 122.954042 A_C2_C3_S4 ZINC000006143899_1
103.464622 103.652458 103.332433 103.332433 103.236772 A_C3_S4_O5 ZINC000006143899_1
126.027236 128.029139 125.499677 125.499677 124.703363 A_S4_C3_C8 ZINC000006143899_1
123.086125 121.748811 123.027169 123.027169 122.898204 A_C8_C9_N11 ZINC000006143899_1
106.472837 108.96114 106.130347 106.130347 106.150978 A_C4_C17_C18 ZINC000006158590
107.641505 105.278399 105.49315 105.49315 105.485944 A_C11_C17_C18 ZINC000006158590
106.714095 108.504408 104.374131 104.374131 104.38263 A_C16_C17_C18 ZINC000006158590
114.874498 111.00746 113.008099 113.008099 113.008099 A_S2_C8_S6 ZINC000006361500
111.129257 111.453095 111.145947 111.145947 111.153329 A_C2_C3_C4 ZINC000006420595
114.024292 101.889562 114.059111 114.059111 114.090234 A_N11_C10_N12 ZINC000006420595
118.837138 115.713981 118.813709 122.446813 122.553195 A_O1_C2_N16 ZINC000006448831_1
130.400722 124.05028 128.772843 125.386121 125.331683 A_C2_N16_N15 ZINC000006448831_1
115.244825 117.910092 115.220668 118.053334 118.107134 A_C14_N15_N16 ZINC000006448831_1
113.664815 126.265936 113.661699 109.712168 109.698926 A_N15_N16_H23 ZINC000006448831_1
120.939173 124.043098 125.280757 125.280757 125.52039 A_C2_C4_N5 ZINC000006448937
113.600794 117.450314 113.650034 113.650034 113.447447 A_C2_C4_N14 ZINC000006448937
117.185857 122.185032 117.187275 117.187275 117.411891 A_S2_C5_N10 ZINC000006485563
125.875401 123.549262 126.453451 126.453451 126.444709 A_N11_C12_C13 ZINC000006566832_1
127.637909 125.659509 127.406096 127.406096 127.406192 A_C12_C13_C14 ZINC000006566832_1
123.445286 129.353034 125.131873 125.131873 125.154665 A_C12_C13_N17 ZINC000006566832_1
105.166216 109.011971 103.212792 103.212792 103.190122 A_C2_O3_C4 ZINC000006566832_2
104.053331 104.129133 106.335086 106.335086 106.386007 A_O3_C2_C12 ZINC000006566832_2
112.377949 112.027779 112.389408 112.389408 112.376643 A_H24_C14_C13 ZINC000006566832_3
109.981411 113.802062 110.10786 110.10786 110.084708 A_C16_N17_C13 ZINC000006566832_3
126.196941 123.845154 126.25054 126.25054 126.246674 A_N17_C13_C12 ZINC000006566832_3
107.0611 105.256263 107.02502 107.02502 107.039693 A_N17_C13_C14 ZINC000006566832_3
116.030371 122.543373 115.955267 115.955267 115.951039 A_H29_N17_C13 ZINC000006566832_3
126.7417 130.877119 126.717914 126.717914 126.706811 A_C12_C13_C14 ZINC000006566832_3
103.697424 103.867341 103.745203 103.745203 103.744687 A_C13_C14_C15 ZINC000006566832_3
116.713818 117.676278 116.729497 116.729497 116.88628 A_C4_C3_O7 ZINC000006815534
110.158352 112.11294 111.098199 111.098199 111.086159 A_N7_C8_C9 ZINC000007141472
112.576833 113.515989 112.629334 112.629334 112.556316 A_C2_C7_C9 ZINC000008100974
103.65317 102.307006 103.674508 103.674508 103.701519 A_C6_S7_C8 ZINC000008299379
118.824169 120.313517 119.703221 119.703221 119.667941 A_C4_C5_C6 ZINC000008413630_1
107.727052 110.478495 108.491444 108.491444 108.448181 A_C5_C6_H7 ZINC000008413630_1
110.764436 113.397852 109.127176 109.127176 109.117045 A_C5_C6_C8 ZINC000008413630_1
115.480474 121.156714 114.618347 114.618347 114.122902 A_C6_C5_N14 ZINC000008413630
102.801856 101.784411 104.088074 104.088074 104.174685 A_C1_S2_C5 ZINC000008616088
116.980476 119.020849 116.861062 116.861062 116.93942 A_S2_C5_N14 ZINC000008616088
119.968168 122.421532 120.008968 120.008968 119.990663 A_N1_C2_N6 ZINC000008652230
122.382784 119.334205 121.510841 121.510841 121.618656 A_C2_N6_C7 ZINC000008652230
119.032788 117.426456 118.931486 118.931486 118.807201 A_C2_N6_C16 ZINC000008652230
117.677913 119.194976 117.776058 117.776058 117.549395 A_N2_C12_C13 ZINC000008731869n
117.622724 122.368073 117.63253 117.63253 117.444091 A_N2_C12_C13 ZINC000008731869
117.410752 116.799533 117.146058 117.146058 117.094406 A_N11_C12_C13 ZINC000008731869
103.489035 102.637192 103.550832 103.550832 102.924652 A_C5_S13_C12 ZINC000008755350
113.745682 126.623285 113.960527 113.960527 113.928763 A_C10_C9_O13 ZINC000011567736n
113.701514 131.600732 110.436271 110.436271 110.681172 A_C10_C9_O13 ZINC000011567736
121.391663 122.303564 121.933988 121.933988 121.89883 A_S5_C6_C7 ZINC000011631704n
126.303748 122.442453 127.070789 127.070789 126.998722 A_S5_C6_C7 ZINC000011631704
118.931955 121.890696 118.525738 118.525738 118.588573 A_C7_C6_N14 ZINC000011631704
124.537893 129.309347 124.4987 124.4987 124.517264 A_C4_C9_N10 ZINC000011804024
111.223051 113.872086 111.431113 111.431113 111.382754 A_C5_C11_N13 ZINC000011848828
116.899061 113.066656 116.866297 116.866297 116.958797 A_O9_C10_S11 ZINC000011867375
107.896134 107.539231 107.988243 107.988243 108.217113 A_C2_C19_C17 ZINC000012153222
137.074625 132.640664 138.79475 138.803087 138.841983 A_N2_C10_S11 ZINC000012341685
121.885979 123.285817 121.875639 121.875639 121.886528 A_C5_C6_S14 ZINC000012394573
118.243162 116.673348 118.962766 118.962766 118.9308 A_C4_N6_C13 ZINC000012407298
126.219325 126.005832 126.156128 126.156128 126.150732 A_N6_C13_C14 ZINC000012407298
127.816397 119.188701 129.692528 129.692528 129.702654 A_N6_C13_N17 ZINC000012407298
121.213879 124.35637 120.421996 120.421996 119.926743 A_C7_N6_C13 ZINC000012407298
120.740671 121.636906 120.739157 120.739157 120.641174 A_O2_C3_C13 ZINC000013209422
113.546138 118.097595 113.830623 113.830623 113.850424 A_C3_C13_C12 ZINC000013209422
124.791769 114.587556 126.138361 126.138361 126.169775 A_C4_C5_O6 ZINC000013209422
118.418272 120.304538 118.639471 118.639471 118.712544 A_C4_C5_C7 ZINC000013209422
121.252802 120.934344 122.008785 122.008785 122.180675 A_C5_C7_N8 ZINC000013209422
116.786967 120.123574 115.064487 115.064487 114.923634 A_O6_C5_C7 ZINC000013209422
121.628626 123.994215 121.878618 120.171327 120.304545 A_C2_C3_N11 ZINC000013228217
110.449103 110.882045 111.470748 111.470748 111.407939 A_C2_C12_O11 ZINC000013525814
124.749887 127.029391 124.801896 124.801896 124.418163 A_S1_C2_C15 ZINC000013573731
105.916033 112.71353 105.003334 105.003334 105.052656 A_N3_C4_N9 ZINC000013573731
113.668727 112.524563 113.350898 113.350898 113.616668 A_C4_N9_C10 ZINC000013573731
117.801314 119.936451 117.833743 117.833743 118.083651 A_C7_C6_N12 ZINC000013653875
102.203395 109.543778 101.97022 101.97022 101.951506 A_C5_C6_O7 ZINC000013858485
115.422776 119.601136 114.076561 114.076561 114.017216 A_C2_C20_C19 ZINC000013997957_1
112.488497 113.472957 112.65799 112.65799 112.694144 A_C12_C13_C15 ZINC000013997957_1
128.039783 128.89194 127.865589 127.865589 127.757053 A_C6_C11_C12 ZINC000014983883
122.354178 121.501208 122.374336 122.374336 122.403222 A_N10_C11_C12 ZINC000014983883
118.331393 120.515554 118.357211 118.357211 118.287351 A_S2_N4_C5 ZINC000014988034
114.462009 110.344969 115.011753 115.011753 115.026422 A_C5_C6_C8 ZINC000014988034
121.157379 117.946933 121.48347 121.48347 121.647938 A_C6_C8_S12 ZINC000014988034
117.2966 120.341263 116.999844 116.999844 117.053082 A_O7_C6_C8 ZINC000014988034
114.994431 117.043026 115.541566 115.541566 115.504441 A_C1_O2_C3 ZINC000015444386
120.171292 125.467014 120.175049 120.175049 120.078115 A_O2_C3_N4 ZINC000015444386
111.955559 110.628885 111.947767 111.947767 111.987231 A_O2_C3_N15 ZINC000015444386
116.789631 115.497754 117.278694 117.278694 117.03129 A_C3_N4_S5 ZINC000015444386
118.872444 109.278576 118.084554 118.084554 118.16793 A_C3_N15_C14 ZINC000015444386
108.805887 117.700924 108.862542 108.862542 108.715307 A_N4_S5_O6 ZINC000015444386
100.30104 98.2717082 100.202805 100.202805 100.326205 A_N4_S5_C8 ZINC000015444386
115.963647 124.403061 115.887994 115.887994 115.864883 A_C01_N7_N6 ZINC000015828451_1
108.599128 113.344294 108.178844 108.178844 108.162114 A_C4_N6_N7 ZINC000015828451_1
112.979086 125.279485 112.936284 112.936284 112.968995 A_N7_N6_H23 ZINC000015828451_1
116.410615 118.790207 116.551153 116.551153 116.586351 A_C7_N8_C9 ZINC000015864704
109.115699 111.302651 109.07464 109.07464 109.07464 A_N7_C8_N10 ZINC000016036051
116.194409 124.044114 115.491718 114.943559 114.945141 A_S1_C2_N3 ZINC000016546088
123.692372 123.575682 123.409349 123.410478 123.417432 A_S1_C2_C8 ZINC000016546088
120.5704 120.258859 120.473039 119.857784 119.860226 A_C2_N3_N4 ZINC000016546088
122.61134 120.388863 122.916463 122.995987 122.991205 A_C2_C8_N9 ZINC000016546088
120.374206 120.082997 125.920657 125.920657 126.325885 A_C2_N3_C4 ZINC000016607357
121.767374 125.521348 121.299085 121.299085 121.301537 A_C2_N3_N4 ZINC000016675735
122.987603 115.131433 123.027414 120.671726 121.911913 A_C10_N12_H13 ZINC000016941977
117.387775 75.7700584 105.446167 122.694046 123.695093 A_N11_C10_N12 ZINC000016941977
115.392384 116.443278 114.373478 115.127673 115.252059 A_N12_C14_N16 ZINC000016941977
109.163765 112.015313 109.029246 109.029246 109.006301 A_C1_S2_C4 ZINC000016954046_1
125.779074 115.057456 126.164708 126.164708 126.188348 A_S2_C4_C5 ZINC000016954046_1
114.671878 118.619134 114.513919 114.513919 114.501279 A_S2_C4_H20 ZINC000016954046_1
122.016614 112.129126 121.781531 121.781531 121.782714 A_O3_S2_C4 ZINC000016954046_1
105.230536 111.006144 105.356811 105.356811 105.350659 A_C4_S2_C16 ZINC000016954046_1
119.10012 118.781472 119.25795 119.25795 119.283261 A_C4_C5_C7 ZINC000016954046_1
118.800832 126.272768 118.638561 118.638561 118.605837 A_C5_C4_H20 ZINC000016954046_1
120.691604 114.794334 119.845554 119.965693 120.479669 A_C5_N6_C11 ZINC000017025509
114.974454 119.115749 111.631499 112.304528 112.156498 A_N6_C7_N8 ZINC000017025509
119.234285 115.536406 115.436855 116.68037 116.75174 A_C7_N8_C9 ZINC000017025509
124.643483 125.921277 123.235028 121.87256 121.912743 A_N8_C9_N10 ZINC000017025509
120.834052 116.319499 121.581482 123.125771 123.123158 A_N8_C9_H23 ZINC000017025509
120.139585 122.482457 118.653659 119.124353 119.042631 A_C9_N10_C11 ZINC000017025509
114.522463 117.758252 115.051613 114.85437 114.826752 A_N10_C9_H23 ZINC000017025509
128.952643 120.10584 129.123559 127.349074 125.153649 A_C2_N3_C4 ZINC000017105000
110.625688 110.328517 110.486182 111.006429 111.570511 A_C2_N3_N10 ZINC000017105000
107.193172 108.018765 107.254996 107.048842 106.769075 A_N3_N10_N11 ZINC000017105000
120.416548 129.561321 120.275433 121.49707 123.077244 A_C4_N3_N10 ZINC000017105000
120.042557 120.531721 118.422321 117.294774 117.35301 A_N11_N12_C13 ZINC000017105000
109.96913 110.06285 109.985928 109.985928 109.988256 A_S11_N12_N13 ZINC000017107912_1
114.785646 120.670901 114.059326 114.059326 114.090063 A_C1_C2_N4 ZINC000017126154
121.016423 119.329579 121.389686 121.389686 121.358271 A_C2_N4_C5 ZINC000017126154
129.210006 130.383315 128.931824 128.931824 128.950499 A_C2_N4_C11 ZINC000017126154
118.172879 119.215509 118.137771 118.137771 118.118428 A_O3_C2_N4 ZINC000017126154
108.280037 106.951482 108.327434 108.327434 108.342789 A_N6_C8_C9 ZINC000017126154
111.450299 112.802807 111.310307 111.310307 111.292994 A_C9_C8_C11 ZINC000017126154
114.406255 84.0341989 114.10138 114.10138 114.112134 A_C01_C5_N4 ZINC000017142425_1
121.319647 108.313266 121.020641 121.020641 121.010928 A_C01_C5_N12 ZINC000017142425_1
108.530871 116.317908 108.611169 108.611169 108.604311 A_H01_N4_N3 ZINC000017142425_1
114.077284 105.127209 114.126702 114.126702 114.132927 A_H03_N3_N4 ZINC000017142425_1
122.198946 122.466883 121.826033 121.826033 121.853294 A_O1_C2_N3 ZINC000017142425_1
124.004092 116.531794 123.505864 123.505864 123.460806 A_O1_C2_C15 ZINC000017142425_1
121.016173 129.913273 120.970734 120.970734 120.9656 A_C2_N3_N4 ZINC000017142425_1
113.785356 120.51477 113.863005 113.863005 113.886627 A_N3_C2_C15 ZINC000017142425_1
109.465555 122.87887 109.416341 109.416341 109.407734 A_N3_N4_C5 ZINC000017142425_1
124.27348 121.973291 124.491827 124.491827 124.485887 A_N4_C5_N12 ZINC000017142425_1
117.507279 118.48351 117.623073 117.623073 117.619259 A_C5_N12_C14 ZINC000017142425_1
129.578101 132.482917 130.417701 130.417701 130.398827 A_N12_C14_C15 ZINC000017142425_1
118.677308 119.300743 118.176374 118.176374 118.238071 A_N12_C14_N18 ZINC000017142425_1
104.911991 110.088135 104.921248 104.921248 104.952528 A_C14_C15_C16 ZINC000017142425_1
111.355009 107.483346 111.400341 111.400341 111.35779 A_C15_C14_N18 ZINC000017142425_1
130.905756 120.125947 131.061496 131.061496 131.08925 A_C2_C12_C14 ZINC000017191210
101.37013 101.195626 101.274498 101.274498 101.294411 A_C9_C10_C12 ZINC000017191210
118.702062 110.272948 118.388536 118.388536 118.415437 A_C3_C4_S12 ZINC000017299419
112.878983 109.342716 113.408585 113.408585 113.417483 A_C1_C2_N3 ZINC000018069273
119.019202 115.555095 118.423898 118.423898 118.430502 A_C2_N3_S4 ZINC000018069273
103.533876 107.60986 103.370619 103.370619 103.319774 A_N3_S4_C5 ZINC000018069273
119.475612 113.140592 119.822395 119.822395 119.854225 A_N3_S4_O6 ZINC000018069273
106.07676 104.008519 108.046284 108.046284 108.043521 A_N3_S4_C7 ZINC000018069273
121.30886 124.01971 125.325961 125.325961 125.328042 A_S4_C7_C8 ZINC000018069273
107.378672 111.150356 107.307226 107.307226 107.316872 A_C5_S4_C7 ZINC000018069273
112.152369 114.592517 112.815903 112.815903 112.817165 A_O6_S4_C7 ZINC000018069273
122.825776 122.321568 122.799904 122.799904 122.769372 A_O2_C3_N4 ZINC000018208791
111.840249 117.641992 111.866128 111.866128 111.884964 A_O2_C3_N12 ZINC000018208791
112.874438 110.647338 113.563121 113.563121 113.563121 A_O6_C7_O8 ZINC000018323561
124.089233 125.513524 124.35997 124.35997 124.701958 A_N6_C7_C8 ZINC000019091590
126.335917 124.992004 125.497703 126.819612 126.425265 A_C2_N4_C5 ZINC000019319542
124.044332 125.320317 125.013103 122.994865 123.1371 A_C2_N4_C18 ZINC000019319542
